crate,file,line,reason,nearest_fn
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_clean_exit_stays_byte_transparent.rs,9,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_clean_exit_stays_byte_transparent
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_echo_passthrough_and_exit_code.rs,8,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_echo_passthrough_and_exit_code
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_explicit_path_not_found_fails_fast.rs,9,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_explicit_path_not_found_fails_fast
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_host_image_request_returns_bracketed_paste.rs,9,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_host_image_request_returns_bracketed_paste
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_not_found_alias_routes_via_shell_contract.rs,12,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_not_found_alias_routes_via_shell_contract
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_osc52_sink_env_advertised_through_shell.rs,9,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_osc52_sink_env_advertised_through_shell
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_sigterm_restores_terminal_and_exit_code.rs,12,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_sigterm_restores_terminal_and_exit_code
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_single_string_routes_via_shell.rs,9,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_single_string_routes_via_shell
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/zero_turn_model_switch_no_modal.rs,7,NO_REASON,zero_turn_model_switch_no_modal
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e_clipboard.rs,36,PTY e2e; exercises real copy output and /doctor,unknown_ssh_clipboard_delivery_is_unverified
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,66,NO_REASON,unknown_brand_probe_round_trip
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,101,NO_REASON,allowlisted_brand_probe_fires
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,133,NO_REASON,non_allowlisted_brand_skips_probe
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,162,NO_REASON,multiplexer_skips_probe
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,185,NO_REASON,unknown_brand_no_reply_starts_cleanly
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,214,NO_REASON,unknown_brand_malformed_reply_is_discarded
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,251,NO_REASON,unknown_brand_late_reply_swallowed_and_recorded
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,286,NO_REASON,unknown_brand_keystrokes_interleaved_with_reply
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_xtversion.rs,319,NO_REASON,unknown_brand_split_reply_round_trip
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,54,NO_REASON,scripted_welcome_screen
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,61,scripted scenario; run with cargo test -- --ignored,scripted_slash_resize_storm
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,67,NO_REASON,scripted_release_notes_scroll
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,73,NO_REASON,scripted_mock_response
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,80,scripted scenario; run with cargo test -- --ignored,scripted_dashboard_overlay_agents_esc
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,86,NO_REASON,scripted_input_modalities
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,92,NO_REASON,scripted_ansi_execute_output
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,98,NO_REASON,scripted_copy_selection
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,104,NO_REASON,scripted_table_cell_selection
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,114,scripted scenario; run with cargo test -- --ignored,scripted_vim_modal_command_palette
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,122,scripted scenario; run with cargo test -- --ignored,scripted_tool_header_path_selection
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,129,scripted scenario; run with cargo test -- --ignored,scripted_bracket_prompt_input
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,136,scripted scenario; run with cargo test -- --ignored,scripted_paste_chip_double_click
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,143,scripted scenario; run with cargo test -- --ignored,scripted_paste_chip_repaste
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,149,NO_REASON,scripted_image_inputs
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,156,scripted scenario; run with cargo test -- --ignored,scripted_image_chip_preview_path_free
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,162,scripted scenario; run with cargo test -- --ignored,scripted_image_normalize_corrupt_dropped
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,168,scripted scenario; run with cargo test -- --ignored,scripted_image_normalize_persist_atomic
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,177,scripted scenario; run with cargo test -- --ignored,scripted_mermaid_affordances
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,187,scripted scenario; run with cargo test -- --ignored,scripted_path_space_hyperlink
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,275,scripted scenario; run with cargo test -- --ignored,scripted_inline_image_memory
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,341,scripted scenario; run with cargo test -- --ignored,scripted_goal_slash_presession
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,350,scripted scenario; run with cargo test -- --ignored,scripted_goal_slash_presession_disabled
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,359,scripted scenario; run with cargo test -- --ignored,scripted_folder_trust_prompt
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,367,scripted scenario; run with cargo test -- --ignored,scripted_dashboard_model_list_click
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,375,scripted scenario; run with cargo test -- --ignored,scripted_shortcuts_help_detail
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,383,scripted scenario; run with cargo test -- --ignored,scripted_undo_tip_clear_shows
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,390,scripted scenario; run with cargo test -- --ignored,scripted_undo_tip_ctrl_c_clear_shows
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,397,scripted scenario; run with cargo test -- --ignored,scripted_undo_tip_short_draft_no_show
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,404,scripted scenario; run with cargo test -- --ignored,scripted_undo_tip_short_terminal_no_show
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,411,scripted scenario; run with cargo test -- --ignored,scripted_undo_tip_completion_accept_no_show
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,418,scripted scenario; run with cargo test -- --ignored,scripted_plan_nudge_shows
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,426,scripted scenario; run with cargo test -- --ignored,scripted_plan_nudge_opt_out_no_show
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,433,scripted scenario; run with cargo test -- --ignored,scripted_mid_text_skill_token_echo
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,440,scripted scenario; run with cargo test -- --ignored,scripted_auto_compact_resize
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,448,scripted scenario; run with cargo test -- --ignored,scripted_small_screen_tip_band
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,455,scripted scenario; run with cargo test -- --ignored,scripted_small_screen_tip_no_show_tall
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,462,scripted scenario; run with cargo test -- --ignored,scripted_small_screen_tip_no_show_tiny
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,472,scripted scenario; run with cargo test -- --ignored,scripted_inline_edit_resubmit
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,479,scripted scenario; run with cargo test -- --ignored,scripted_inline_edit_unchanged_exit
xai-grok-pager,crates/codegen/xai-grok-pager/tests/scripted_scenarios.rs,487,scripted scenario; run with cargo test -- --ignored,scripted_inline_edit_dismiss_returns_to_editor
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/empty_enter_send_now.rs,8,NO_REASON,empty_enter_force_sends_top_queued
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/exit_timeout.rs,21,NO_REASON,double_ctrl_c_exits_within_deadline_when_teardown_hangs
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/exit_timeout.rs,35,NO_REASON,single_sighup_exits_within_deadline_when_teardown_hangs
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/privacy_banner_e2e.rs,32,NO_REASON,privacy_banner_welcome_opt_out_ack_persists
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/privacy_banner_e2e.rs,38,NO_REASON,privacy_banner_persists_into_agent_view_and_opt_in_shares
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/prompt_history_browse_order.rs,39,NO_REASON,up_arrow_browse_interleaves_prompts_commands_and_notes
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/prompt_history_durable_quit.rs,32,NO_REASON,prompt_history_durable_after_double_ctrl_c_and_recallable_on_resume
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/prompt_history_durable_quit.rs,41,NO_REASON,prompt_history_durable_after_real_sigint_graceful_quit
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/prompt_stash.rs,26,NO_REASON,chord_bytes_stash_and_restore_the_draft
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/settings_locked_row_e2e.rs,43,NO_REASON,zdr_team_locks_row_and_suppresses_banner
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/settings_locked_row_e2e.rs,49,NO_REASON,team_member_sees_admin_managed_row_and_no_banner
xai-grok-pager-pty-harness,crates/codegen/xai-grok-pager-pty-harness/tests/x10_mouse_leak.rs,8,NO_REASON,x10_leak_defenses
xai-grok-sandbox,crates/codegen/xai-grok-sandbox/tests/child_net_e2e.rs,14,NO_REASON,subprocess_entry
xai-grok-sandbox,crates/codegen/xai-grok-sandbox/tests/deny_paths_e2e.rs,219,NO_REASON,subprocess_entry
xai-grok-sandbox,crates/codegen/xai-grok-sandbox/tests/read_write_trailing_glob_e2e.rs,117,NO_REASON,subprocess_entry
xai-grok-session-search,crates/codegen/xai-grok-session-search/src/bootstrap_tests.rs,322,flaky under workspace-wide parallelism: concurrent lease acquisition race; passes when crate runs alone,test_concurrent_gates_single_flight
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/app.rs,1422,"pre-existing fork gap: chaos blanks PRODUCTION_ENDPOINTS (cli_chat_proxy_base_url: """"), so the policy channel is always Unavailable(ProxyRepointed) and should_open_at_startup opens the gate even for a session user. Fail-closed only holds on the upstream xAI channel.; review 2026-10",embedded_otel_gate_keeps_a_session_user_fail_closed
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/config_tests.rs,167,asserts upstream xAI defaults removed by Chaos fork; review 2026-10,inject_url_derived_headers_adds_proxy_headers_for_cli_chat_proxy_url
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/config_tests.rs,205,asserts upstream xAI defaults removed by Chaos fork; review 2026-10,inject_url_derived_headers_preserves_caller_extra_headers
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/config_tests.rs,500,asserts upstream xAI defaults removed by Chaos fork; review 2026-10,session_resolver_is_not_stamped_onto_third_party_samplers
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/config_tests.rs,1207,asserts upstream xAI defaults removed by Chaos fork; review 2026-10,default_models_dual_endpoint_routing
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/config_tests.rs,1572,asserts upstream xAI defaults removed by Chaos fork; review 2026-10,proxy_messages_models_use_bearer_auth_scheme
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/mvp_agent/tests/dhat_soak.rs,62,"heap soak; nightly only, needs --features dhat-heap",leader_session_lifecycle_heap_steady_state
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/mvp_agent/tests.rs,2973,asserts upstream xAI grok.com login defaults removed by Chaos fork; review 2026-10,cached_token_fallthrough_respects_kill_switch
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/mvp_agent/tests.rs,2994,asserts upstream xAI grok.com login defaults removed by Chaos fork; review 2026-10,cached_token_fallthrough_falls_to_grok_com_without_credentials
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/mvp_agent/tests.rs,5537,"fork: asserts an upstream xAI settings response (writeback push) that Chaos removes by design (remote fetch defaults off, no grok.com/OIDC login); rewrite against Chaos behaviour or delete; review 2026-10",post_auth_settings_non_xai_keeps_local_but_still_emits
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/mvp_agent/tests.rs,5580,"fork: asserts an upstream xAI settings fetch outcome (exhausted fetch opens the gate onto local policy) that Chaos removes by design (remote fetch defaults off, no grok.com/OIDC login); rewrite against Chaos behaviour or delete; review 2026-10",post_auth_settings_failure_resolves_gate_onto_local_policy
xai-grok-shell,crates/codegen/xai-grok-shell/src/agent/mvp_agent/tests.rs,5638,"fork: asserts an upstream xAI `/settings` 401 self-heal that Chaos removes by design (remote fetch defaults off, no grok.com/OIDC login); rewrite against Chaos behaviour or delete; review 2026-10",settings_self_heal_refetches_after_token_rotation
xai-grok-shell,crates/codegen/xai-grok-shell/src/auth/manager/lock_tests.rs,318,spawned as a subprocess by the cross-process lock tests,subprocess_lock_holder
xai-grok-shell,crates/codegen/xai-grok-shell/src/auth/oidc/login.rs,563,"flaky under full-workspace parallelism: asserts auth.json before the persist \
                step is awaited; passes when this crate runs alone",full_login_flow_via_race
xai-grok-shell,crates/codegen/xai-grok-shell/src/cli_models.rs,160,asserts upstream xAI defaults (bundled model catalog / non-empty PRODUCTION_ENDPOINTS / grok.com interactive login) that this fork removes by design; rewrite against Chaos behaviour or delete; review 2026-10,resolve_oauth_session
xai-grok-shell,crates/codegen/xai-grok-shell/src/cli_models.rs,261,asserts upstream xAI defaults (bundled model catalog / non-empty PRODUCTION_ENDPOINTS / grok.com interactive login) that this fork removes by design; rewrite against Chaos behaviour or delete; review 2026-10,resolve_priority_session_over_byok_and_deployment
xai-grok-shell,crates/codegen/xai-grok-shell/src/remote/pull_smoke_test.rs,25,NO_REASON,smoke_push_pull_round_trip
xai-grok-shell,crates/codegen/xai-grok-shell/src/session/acp_session_tests/session_thread_tests.rs,29,NO_REASON,session_thread_detects_panic
xai-grok-shell,crates/codegen/xai-grok-shell/src/session/helpers/session_compact_large_body_tests.rs,93,large compaction body: allocates and serializes over 50 MiB,responses_large_tool_result_images_fit_transport_limit
xai-grok-shell,crates/codegen/xai-grok-shell/src/session/persistence_tests.rs,1030,manual durability-cost measurement; run with --ignored --nocapture and RUST_MIN_STACK=8388608,measure_prompt_barrier_idle_barrier_and_summary_rewrite_cost
xai-grok-shell,crates/codegen/xai-grok-shell/src/session/unified_list/mod.rs,993,"process_chat_mode_enabled() is hardcoded false (upstream + Chaos), so \
        force_kind_chat is never called; the bad-loop cases (kind=[],null,[other]) \
        retain their original facet value instead of being forced to None",parse_list_req_forces_kind_under_process_chat_mode_only
xai-grok-shell,crates/codegen/xai-grok-shell/tests/external_auth_expired_credential.rs,257,asserts upstream xAI grok.com SSO login flow removed by Chaos fork; review 2026-10,expired_external_credential_routes_to_the_provider_login_flow
xai-grok-shell,crates/codegen/xai-grok-shell/tests/subagent_bootstrap_regression.rs,17,perf regression tier; drives real subagent bursts; run with --ignored --nocapture,regression_bootstrap_cost
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,115,NO_REASON,test_version_exits_zero
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,135,NO_REASON,test_version_with_crash_handler_exits_zero
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,159,NO_REASON,test_headless_session_in_git_repo
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,184,NO_REASON,test_headless_session_in_non_git_dir
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,199,NO_REASON,test_headless_tools_allowlist_keeps_enabled_web_tools
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,257,NO_REASON,test_headless_tools_allowlist_does_not_fail_open_for_disabled_web_fetch
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,297,NO_REASON,test_headless_terminal_only_allowlist_is_foreground_only
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,335,NO_REASON,test_headless_free_usage_exhausted_prints_paywall_message
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,385,NO_REASON,test_headless_streaming_json_output
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,451,NO_REASON,test_headless_streaming_messages_json_output
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,508,NO_REASON,test_headless_streaming_messages_json_carries_per_response_metadata
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,621,NO_REASON,test_headless_streaming_messages_json_carries_stop_sequence
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,700,NO_REASON,test_headless_json_reports_server_cost
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,762,NO_REASON,test_headless_json_reports_usage_on_max_turns
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,803,NO_REASON,test_headless_streaming_json_usage
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,838,NO_REASON,headless_json_schema_chat_completions_uses_response_format
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,897,NO_REASON,headless_json_schema_responses_uses_text_format
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,950,NO_REASON,headless_json_schema_messages_backend_uses_structured_output_tool
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1035,NO_REASON,headless_json_schema_messages_validates_text_when_tool_not_called
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1075,NO_REASON,headless_json_schema_messages_retries_on_schema_violation
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1121,NO_REASON,invalid_json_schema_disables_structured_output_and_surfaces_error
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1196,NO_REASON,test_stdio_full_session_lifecycle
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1241,NO_REASON,test_stdio_session_close
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1307,NO_REASON,test_stdio_prompt_then_immediate_load_session
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1389,NO_REASON,test_stdio_xcode_escaped_slash_methods_get_responses
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1499,NO_REASON,test_stdio_agent_exits_on_stdin_eof
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1621,NO_REASON,test_headless_managed_config_byok_sends_authorized_requests
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1673,NO_REASON,headless_reasoning_efforts_payload_parses_and_legacy_effort_rides_wire
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1813,NO_REASON,test_headless_timeout_exit_kills_pending_background_task
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1854,NO_REASON,test_headless_no_wait_exit_kills_background_task
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_built_binary_e2e.rs,1891,NO_REASON,test_headless_waits_for_short_background_task_and_exits_clean
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_doom_loop_recovery.rs,558,NO_REASON,headless_config_enables_doom_loop_check_header
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_leader_stdio_integration.rs,3128,leader-acceptance: cancel severed in reconnect swap window is not resent; un-ignore with cancel-ack,test_cancel_severed_in_swap_window_reaches_agent_after_recovery
xai-grok-shell,crates/codegen/xai-grok-shell/tests/test_trusted_local_plugin_refresh_e2e.rs,199,requires pre-built grok binary; run with --ignored,headless_session_refreshes_trusted_local_plugin_and_writes_session_json
xai-grok-shell-base,crates/codegen/xai-grok-shell-base/src/util/mod.rs,349,fork: PROD_CLI_CHAT_PROXY_BASE_URL is empty in Chaos; grok.com proxy URLs are not recognized; review 2026-10,test_is_cli_chat_proxy_url_accepts_proxy_subpath
xai-grok-shell-terminal,crates/codegen/xai-grok-shell-terminal/src/local_terminal.rs,268,flaky on CI: PTY timing race — background pid echo may not arrive before the kill under CI scheduler latency,test_timeout_kills_grandchildren_and_returns_promptly
xai-grok-tools,crates/codegen/xai-grok-tools/src/computer/local/shell_state.rs,1183,flaky on CI: bash allexport + printenv exit 126 under certain CI bash configurations,test_user_cmd_var_not_exported_under_allexport_bash
xai-grok-tools,crates/codegen/xai-grok-tools/src/implementations/lsp/tests.rs,690,NO_REASON,e2e_real_typescript_language_server
xai-grok-tools,crates/codegen/xai-grok-tools/src/implementations/lsp/tests.rs,2157,NO_REASON,e2e_real_roslyn_survives_editing
xai-grok-tools,crates/codegen/xai-grok-tools/tests/cgroup_memory_test.rs,141,requires Linux cgroupv2 with delegation — run with: cargo test --test cgroup_memory_test -- --ignored --nocapture,test_under_limit_exits_normally
xai-grok-tools,crates/codegen/xai-grok-tools/tests/cgroup_memory_test.rs,179,requires Linux cgroupv2 with delegation,test_over_limit_gets_oom_killed
xai-grok-tools,crates/codegen/xai-grok-tools/tests/cgroup_memory_test.rs,231,requires Linux cgroupv2 with delegation,test_session_survives_oom
xai-grok-tools,crates/codegen/xai-grok-tools/tests/cgroup_memory_test.rs,277,requires Linux cgroupv2 with delegation,test_background_task_oom
xai-grok-tools,crates/codegen/xai-grok-tools/tests/cgroup_memory_test.rs,339,requires Linux cgroupv2 with delegation,test_gradual_allocation_oom
xai-grok-tools,crates/codegen/xai-grok-tools/tests/test_subagent_soak.rs,619,subagent soak; run with --ignored (SUBAGENT_SOAK_CYCLES bounds the measured window),subagent_lifecycle_soak_bounds_threads_open_files_and_heap
xai-grok-update,crates/codegen/xai-grok-update/src/auto_update_tests.rs,932,asserts upstream x.ai channel-parameterized install URLs; Chaos fork installs from chao2hang/chaos-code with a single release channel,test_reinstall_hint_gh_release_mentions_gh_command
xai-grok-update,crates/codegen/xai-grok-update/src/auto_update_tests.rs,946,asserts upstream x.ai channel-parameterized install URLs; Chaos fork installs from chao2hang/chaos-code with a single release channel,test_reinstall_hint_internal_mentions_platform_installer
xai-grok-update,crates/codegen/xai-grok-update/src/auto_update_tests.rs,973,asserts upstream x.ai channel-parameterized install URLs; Chaos fork installs from chao2hang/chaos-code with a single release channel,test_reinstall_hint_internal_alpha_sets_channel
xai-grok-update,crates/codegen/xai-grok-update/src/auto_update_tests.rs,991,asserts upstream x.ai channel-parameterized install URLs; Chaos fork installs from chao2hang/chaos-code with a single release channel,test_reinstall_hint_enterprise_uses_enterprise_script
xai-grok-update,crates/codegen/xai-grok-update/src/auto_update_tests.rs,1006,asserts upstream x.ai channel-parameterized install URLs; Chaos fork installs from chao2hang/chaos-code with a single release channel,test_reinstall_hint_malformed_channel_falls_back_to_stable
xai-grok-update,crates/codegen/xai-grok-update/tests/test_blitz_cancel.rs,374,"stress: 100k iterations, run via `just blitz-stress`",blitz_fuzz_stress
xai-grok-workspace-daemon,crates/codegen/xai-grok-workspace-daemon/src/daemonize.rs,898,known CI flake: process signal timing in containers,take_over_declines_when_lock_is_never_released
xai-grok-workspace-daemon,crates/codegen/xai-grok-workspace-daemon/src/daemonize.rs,987,known CI flake: process signal timing in containers,take_over_acquires_cleanly_when_predecessor_releases
